"river","answer"
3627,8.802729
3628,8.90674
3629,9.083387
3630,9.08226
3631,9.037559
3632,9.159904
3633,8.810025
3634,8.899666
3635,8.82578
3636,9.031824
3637,8.921561
3638,8.825788
3639,8.973774
3640,9.08544
3641,9.197166
3642,8.90469
3643,8.85249
3644,8.884072
3645,8.748
3646,9.00562
3647,8.792917
3648,8.806272
3649,8.680971
3650,8.63225
3651,8.959554
3652,9.049656
3653,8.811036
3654,8.974224
3655,8.76469
3656,8.778056
3657,9.266838
3658,8.735304
3659,9.176772
3660,9.03288
3661,8.951145
3662,8.88035
3663,8.989002
3664,8.914512
3665,9.136845
3666,9.03669
3667,8.921811
3668,9.019612
3669,8.95236
3670,8.71625
3671,8.891162
3672,8.801784
3673,9.002523
3674,9.181326
3675,8.7759
3676,8.826076
3677,8.868924
3678,9.007422
3679,9.039303
3680,8.88352
3681,8.87121
3682,9.07613
3683,8.91286
3684,8.82318
3685,8.89559
3686,8.73582
3687,8.867235
3688,9.25688
3689,8.894179
3690,8.88183
3691,8.994967
3692,8.60236
3693,8.866893
3694,8.824966
3695,8.87539
3696,9.1476
3697,9.260985
3698,8.790146
3699,8.836911
3700,8.7468
3701,8.986028
3702,8.992158
3703,9.135301
3704,8.919232
3705,9.06984
3706,9.20941
3707,9.148876
3708,8.969652
3709,8.934981
3710,9.12289
3711,8.895267
3712,8.76032
3713,8.68842
3714,8.828178
3715,8.89371
3716,9.063324
3717,8.839026
3718,8.503066
3719,9.063203
3720,8.98008
3721,8.625278
3722,8.661094
3723,8.979876
3724,8.848224
3725,9.107625
3726,9.01692
3727,9.116242
3728,9.070224
3729,9.076386
3730,8.96319
3731,9.200646
3732,8.897088
3733,8.73522
3734,8.842112
3735,9.00135
3736,9.04112
3737,8.991222
3738,8.87775
3739,8.947427
3740,9.21162
3741,8.970918
3742,8.655246
3743,9.031859
3744,9.064224
3745,8.85318
3746,9.21516
3747,8.891631
3748,9.216332
3749,8.978855
3750,9.03375
3751,9.047412
3752,8.663368
3753,9.116037
3754,8.874456
3755,8.7116
3756,9.100788
3757,8.90409
3758,8.838816
3759,9.025359
3760,8.83976
3761,8.729281
3762,8.80308
3763,9.147853
3764,8.596976
3765,9.069885
3766,8.740886
3767,8.856217
3768,9.348408
3769,9.064445
3770,8.97637
3771,8.816598
3772,8.75104
3773,8.881642
3774,8.978346
3775,9.02225
3776,8.922688
3777,8.981706
3778,9.08609
3779,8.891987
3780,8.77338
3781,8.930722
3782,8.970904
3783,8.995974
3784,8.975648
3785,9.10671
3786,8.677512
3787,8.952468
3788,8.913164
3789,9.116334
3790,9.16801
3791,8.83303
3792,9.021168
3793,8.750451
3794,8.870372
3795,8.944815
3796,9.228076
3797,9.025469
3798,8.879724
3799,8.69971
3800,8.5614
3801,9.118599
3802,9.063968
3803,8.956065
3804,8.943204
3805,9.014045
3806,8.966936
3807,9.018783
3808,9.06304
3809,9.297769
3810,8.74395
3811,8.620482
3812,8.855276
3813,8.987241
3814,9.214624
3815,9.182705
3816,8.925624
3817,9.172251
3818,8.892122
3819,8.917365
3820,8.96172
3821,8.857078
3822,8.874684
3823,9.125501
3824,8.944336
3825,8.95815
3826,9.213008
3827,8.928391
3828,9.217824
3829,8.967518
3830,8.88177
3831,9.037329
3832,8.771448
3833,8.754572
3834,9.021402
3835,9.062105
3836,8.903356
3837,9.074505
3838,8.957892
3839,9.374838
3840,8.80896
3841,9.087806
3842,9.147802
3843,8.965719
3844,9.114124
3845,8.64356
3846,8.853492
3847,9.217412
3848,8.981232
3849,8.752626
3850,8.8473
3851,9.08836
3852,8.813376
3853,9.089227
3854,8.972112
3855,9.01299
3856,8.79168
3857,9.214373
3858,9.120312
3859,9.041637
3860,8.81238
3861,9.239373
3862,8.616122
3863,9.244159
3864,8.898792
3865,8.970665
3866,8.914996
3867,9.354273
3868,8.966024
3869,8.987687
3870,8.99775
3871,8.984591
3872,9.02176
3873,8.694885
3874,8.480186
3875,9.148875
3876,8.899296
3877,8.769774
3878,9.008594
3879,8.692839
3880,9.01712
3881,8.945705
3882,9.056706
3883,8.767814
3884,8.843868
3885,9.03651
3886,8.922256
3887,8.648575
3888,8.654688
3889,8.898032
3890,8.84197
3891,9.225561
3892,8.982736
3893,9.230303
3894,9.166476
3895,9.09872
3896,8.703664
3897,8.873469
3898,8.801684
3899,9.232832
3900,9.0402
3901,9.186855
3902,8.767794
3903,9.222789
3904,8.983104
3905,9.03617
3906,9.104886
3907,9.091589
3908,8.957136
3909,8.705343
3910,9.15331
3911,8.737174
3912,9.189288
3913,9.258158
3914,8.68908
3915,8.98101
3916,8.885404
3917,9.071772
3918,9.015318
3919,8.970591
3920,9.08264
3921,9.139851
3922,9.181402
3923,8.991516
3924,9.10368
3925,9.235525
3926,9.06906
3927,9.161691
3928,9.30936
3929,9.068132
3930,9.36519
3931,9.005921
3932,8.752632
3933,8.444151
3934,8.879038
3935,8.42877
3936,9.060672
3937,9.141714
3938,9.033772
3939,8.858811
3940,8.88076
3941,9.060359
3942,9.02718
3943,9.388283
3944,9.181632
3945,8.872305
3946,8.929798
3947,9.030736
3948,9.096192
3949,9.12219
3950,8.83615
3951,9.249291
3952,8.880144
3953,9.285597
3954,8.951856
3955,9.037175
3956,8.833748
3957,8.915121
3958,9.028198
3959,9.093823
3960,8.8704
3961,8.999392
3962,8.783754
3963,8.972232
3964,8.907108
3965,8.877635
3966,8.776758
3967,9.096331
3968,9.1264
3969,9.108855
3970,9.09924
3971,9.022112
3972,8.85756
3973,9.102143
3974,9.187888
3975,9.0789
3976,9.06528
3977,9.298226
3978,8.938566
3979,8.626472
3980,8.74804
3981,9.005022
3982,9.082942
3983,8.997597
3984,9.294672
3985,8.970235
3986,8.896752
3987,8.982711
3988,8.957048
3989,8.943338
3990,8.92563
3991,9.063561
3992,9.049864
3993,9.108033
3994,8.958542
3995,9.008725
3996,9.086904
3997,9.289028
3998,8.979508
3999,9.001749
4000,9.036
4001,8.938234
4002,8.92446
4003,9.04678
4004,9.133124
4005,8.8911
4006,9.446148
4007,9.099897
4008,9.262488
4009,9.084394
4010,9.29919
4011,8.892387
4012,8.890592
4013,8.993133
4014,8.963262
4015,9.24253
4016,9.301056
4017,8.937825
4018,8.89987
4019,8.966389
4020,9.10932
4021,9.079418
4022,8.743828
4023,8.979336
4024,9.21496
4025,8.9355
4026,8.81694
4027,8.81913
4028,8.877712
4029,9.109569
4030,8.93854
4031,9.013316
4032,8.882496
4033,9.054085
4034,9.003888
4035,8.84472
4036,9.068892
4037,9.131694
4038,9.117804
4039,8.792903
4040,9.08596
4041,9.080127
4042,9.090458
4043,9.05632
4044,9.070692
4045,9.089115
4046,8.812188
4047,9.012669
4048,9.002752
4049,8.992829
4050,8.98695
4051,8.859537
4052,9.104844
4053,9.042243
4054,9.372848
4055,9.273785
4056,9.296352
4057,8.998426
4058,9.04934
4059,8.893269
4060,8.75336
4061,8.970749
4062,9.15981
4063,8.89797
4064,8.855456
4065,9.0243
4066,8.92487
4067,9.179219
4068,8.953668
4069,8.968076
4070,9.1168
4071,8.716011
4072,9.296376
4073,8.985038
4074,9.089094
4075,9.18505
4076,8.922364
4077,9.055017
4078,9.09394
4079,8.700507
4080,9.2208
4081,9.076144
4082,8.951826
4083,9.150003
4084,9.37278
4085,8.999255
4086,9.124038
4087,9.232533
4088,9.01404
4089,9.003978
4090,8.70352
4091,8.967472
4092,8.744604
4093,9.266552
4094,8.920826
4095,9.06633
4096,8.814592
4097,8.943751
4098,8.859876
4099,9.095681
4100,9.0405
4101,9.317472
4102,8.856218
4103,8.727081
4104,8.94672
4105,9.03921
4106,8.606176
4107,9.138075
4108,8.984196
4109,9.134307
4110,8.76252
4111,8.83865
4112,9.071072
4113,9.023922
4114,9.03023
4115,8.84725
4116,9.273348
4117,9.115038
4118,8.940178
4119,9.387201
4120,9.13816
4121,8.98378
4122,9.175572
4123,9.202536
4124,8.936708
4125,9.103875
4126,9.019436
4127,9.112416
4128,9.01968
4129,9.149864
4130,9.13556
4131,8.927091
4132,9.135852
4133,8.88595
4134,8.958378
4135,9.00603
4136,9.053704
4137,8.741481
4138,9.136704
4139,8.811931
4140,9.12042
4141,8.977688
4142,9.05027
4143,9.284463
4144,8.839152
4145,9.156305
4146,9.013404
4147,9.115106
4148,9.424256
4149,9.015777
4150,8.8893
4151,9.269183
4152,8.94756
4153,9.128294
4154,9.064028
4155,8.98311
4156,8.819032
4157,9.149557
4158,8.914752
4159,9.087415
4160,8.72768
4161,8.966955
4162,9.039864
4163,9.062851
4164,9.2649
4165,9.06304
4166,8.840252
4167,9.142398
4168,9.090408
4169,8.975857
4170,9.0906
4171,8.909256
4172,9.1784
4173,8.988642
4174,9.274628
4175,8.663125
4176,8.836416
4177,8.905364
4178,9.091328
4179,9.36096
4180,8.75292
4181,9.231648
4182,8.874204
4183,9.026914
4184,9.125304
4185,9.060525
4186,8.765484
4187,8.784326
4188,8.849244
4189,9.140398
4190,8.94565
4191,9.232773
4192,9.13856
4193,9.2246
4194,9.222606
4195,8.998275
4196,8.950068
4197,9.434856
4198,9.059284
4199,9.304984
4200,8.8914
4201,8.998542
4202,8.962866
4203,8.750646
4204,9.421164
4205,8.88096
4206,9.156462
4207,9.322712
4208,8.929376
4209,9.192456
4210,8.83679
4211,8.851522
4212,9.312732
4213,8.986329
4214,9.064314
4215,9.209775
4216,9.25412
4217,9.062333
4218,8.883108
4219,9.121478
4220,9.2418
4221,9.379062
4222,8.777538
4223,8.859854
4224,9.436416
4225,9.10065
4226,9.17042
4227,9.396621
4228,9.183216
4229,9.485647
4230,8.78994
4231,9.100881
4232,9.306168
4233,9.160212
4234,9.035356
4235,9.08831
4236,9.323436
4237,9.071417
4238,9.124414
4239,9.118089
4240,8.70048
4241,8.969715
4242,9.175446
4243,8.757552
4244,9.213724
4245,8.79564
4246,9.209574
4247,9.08858
4248,9.17568
4249,8.812426
4250,9.14175
4251,9.143901
4252,9.082272
4253,8.752674
4254,8.865336
4255,9.092935
4256,9.167424
4257,8.89713
4258,8.848124
4259,9.446462
4260,8.95026
4261,9.029059
4262,9.235754
4263,9.110031
4264,8.886176
4265,9.11004
4266,9.36387
4267,9.220987
4268,9.26156
4269,9.131391
4270,9.02678
4271,9.05452
4272,9.03528
4273,9.10149
4274,8.983948
4275,8.827875
4276,8.800008
4277,9.541987
4278,8.675784
4279,9.003016
4280,8.96232
4281,8.964414
4282,9.189172
4283,9.259846
4284,9.004968
4285,9.037065
4286,9.189184
4287,8.886951
4288,9.313536
4289,9.144148
4290,9.0519
4291,9.152703
4292,8.807184
4293,8.88651
4294,9.150514
4295,9.02809
4296,9.352392
4297,8.985027
4298,8.952734
4299,8.98491
4300,9.3482
4301,9.139625
4302,9.029898
4303,8.726484
4304,9.236384
4305,9.16965
4306,9.292348
4307,9.100691
4308,9.193272
4309,9.09199
4310,8.98635
4311,9.333315
4312,9.025016
4313,8.992605
4314,8.472696
4315,9.0615
4316,9.093812
4317,9.139089
4318,8.804402
4319,9.095814
4320,8.93376
4321,9.138915
4322,9.050268
4323,9.20799
4324,9.063104
4325,9.095475
4326,9.339834
4327,8.904966
4328,8.920008
4329,9.064926
4330,9.14496
4331,9.047459
4332,8.897928
4333,9.0993
4334,8.967046
4335,9.003795
4336,9.23568
4337,9.094689
4338,8.819154
4339,8.691017
4340,8.74944
4341,8.951142
4342,9.079122
4343,9.020411
4344,9.36132
4345,8.981115
4346,9.100524
4347,9.398214
4348,9.04384
4349,9.08941
4350,9.15675
4351,8.897795
4352,8.799744
4353,9.136947
4354,9.095506
4355,9.184695
4356,9.12582
4357,9.045132
4358,9.313046
4359,9.232362
4360,9.20832
4361,9.057797
4362,9.099132
4363,9.5986
4364,9.212404
4365,9.12285
4366,8.976496
4367,9.035323
4368,9.028656
4369,9.170531
4370,9.3081
4371,9.200955
4372,8.988832
4373,9.060856
4374,9.29475
4375,9.043125
4376,8.848272
4377,9.156684
4378,9.189422
4379,8.893749
4380,9.11916
4381,9.178195
4382,9.263548
4383,9.362088
4384,9.29408
4385,9.230425
4386,9.061476
4387,8.90561
4388,9.175308
4389,9.225678
4390,9.19266
4391,9.273792
4392,9.26712
4393,9.045187
4394,8.928608
4395,8.864715
4396,8.884316
4397,8.846764
4398,9.43371
4399,8.982758
4400,9.1256
4401,9.114471
4402,9.587556
4403,8.89406
4404,9.18234
4405,9.17121
4406,9.049924
4407,9.131304
4408,9.358184
4409,8.937043
4410,9.04932
4411,8.963152
4412,9.124016
4413,9.00252
4414,9.061942
4415,9.32448
4416,9.066048
4417,8.882587
4418,9.140842
4419,9.2799
4420,8.97702
4421,8.824316
4422,9.246402
4423,9.226378
4424,9.02496
4425,9.1155
4426,8.834296
4427,9.203733
4428,9.139392
4429,9.185746
4430,8.9043
4431,9.442461
4432,9.249584
4433,9.194042
4434,9.018756
4435,8.94983
4436,9.333344
4437,9.36207
4438,8.871562
4439,8.802537
4440,9.0576
4441,9.197311
4442,9.337084
4443,9.028176
4444,9.15464
4445,8.98779
4446,9.318816
4447,9.374276
4448,9.149536
4449,9.044817
4450,9.28715
4451,9.044432
4452,9.291324
4453,9.213257
4454,9.135154
4455,9.163935
4456,8.912
4457,9.074452
4458,9.054198
4459,9.31931
4460,9.08502
4461,9.10044
4462,9.1471
4463,9.537431
4464,8.780688
4465,9.121995
4466,8.95433
4467,9.175218
4468,9.284504
4469,8.938
4470,9.39147
4471,9.505346
4472,9.373312
4473,9.299367
4474,8.876416
4475,9.22745
4476,8.969904
4477,9.195758
4478,9.305284
4479,9.043101
4480,9.07648
4481,9.159164
4482,9.07605
4483,9.494994
4484,9.062164
4485,9.14043
4486,8.77013
4487,8.960539
4488,8.93112
4489,9.013912
4490,9.24491
4491,9.314334
4492,9.424216
4493,8.743378
4494,9.230676
4495,8.96303
4496,9.333696
4497,9.223347
4498,9.166924
4499,9.114974
4500,9.162
4501,8.880473
4502,9.18408
4503,9.424779
4504,9.417864
4505,9.4605
4506,8.98947
4507,9.302448
4508,9.011492
4509,9.383229
4510,9.31766
4511,9.062599
4512,9.231552
4513,9.287754
4514,9.240158
4515,8.781675
4516,9.045548
4517,9.300503
4518,9.153468
4519,8.956658
4520,9.21628
4521,9.249966
4522,9.048522
4523,9.235966
4524,9.192768
4525,8.964025
4526,9.359768
4527,9.130959
4528,9.028832
4529,9.139522
4530,9.36351
4531,9.098248
4532,8.705972
4533,8.771355
4534,9.18135
4535,8.75255
4536,9.167256
4537,8.788169
4538,9.035158
4539,9.12339
4540,9.34332
4541,9.231853
4542,9.247512
4543,9.367666
4544,9.028928
4545,9.167265
4546,9.078362
4547,8.843915
4548,9.036876
4549,8.674943
4550,9.06815
4551,9.211224
4552,9.158624
4553,9.19706
4554,9.089784
4555,9.27398
4556,8.984432
4557,9.063873
4558,9.088652
4559,9.049615
4560,9.0972
4561,9.108317
4562,8.75904
4563,9.281142
4564,9.128
4565,9.463245
4566,9.218754
4567,9.033526
4568,9.460328
4569,9.042051
4570,9.23597
4571,9.078006
4572,8.98398
4573,8.853328
4574,9.266924
4575,9.081375
4576,9.138272
4577,8.966343
4578,9.29334
4579,9.345739
4580,9.31572
4581,8.910045
4582,9.182328
4583,9.225579
4584,9.287184
4585,9.24336
4586,9.428816
4587,8.770344
4588,9.240232
4589,9.278958
4590,9.37737
4591,8.966223
4592,8.917664
4593,9.27786
4594,8.691848
4595,9.222165
4596,8.828916
4597,8.899792
4598,9.246578
4599,9.230193
4600,9.0758
4601,8.847723
4602,9.121164
4603,9.040292
4604,9.134336
4605,8.95212
4606,9.391634
4607,9.296926
4608,9.298944
4609,9.383924
4610,9.06787
4611,9.438717
4612,8.938056
4613,9.04148
4614,9.32028
4615,9.08232
4616,9.250464
4617,9.294021
4618,9.568496
4619,9.427379
4620,9.41556
4621,9.417598
4622,9.15156
4623,9.398559
4624,8.984432
4625,9.29625
4626,9.09009
4627,8.805181
4628,9.427236
4629,8.994147
4630,9.32019
4631,9.229583
4632,9.10188
4633,9.627374
4634,9.138248
4635,9.163395
4636,9.095832
4637,9.153438
4638,9.016272
4639,9.291917
4640,9.048
4641,9.138129
4642,9.358272
4643,9.457791
4644,9.348372
4645,9.08562
4646,9.459256
4647,9.637878
4648,9.1798
4649,8.768014
4650,8.97915
4651,9.088054
4652,9.197004
4653,9.133839
4654,9.326616
4655,9.333275
4656,9.088512
4657,9.151005
4658,9.171602
4659,9.439134
4660,8.81206
4661,8.972425
4662,9.123534
4663,9.228077
4664,9.4446
4665,9.33
4666,8.91206
4667,9.418006
4668,9.237972
4669,9.001832
4670,8.94305
4671,9.239238
4672,9.054336
4673,9.117023
4674,9.02082
4675,9.24715
4676,9.146256
4677,9.21369
4678,9.131456
4679,8.857347
4680,9.24768
4681,9.22157
4682,9.073716
4683,9.234876
4684,9.194692
4685,9.09827
4686,9.165816
4687,8.881865
4688,9.019712
4689,8.965368
4690,8.77499
4691,8.973883
4692,9.45438
4693,9.33907
4694,9.139218
4695,9.27732
4696,9.006928
4697,9.01824
4698,9.428886
4699,9.595358
4700,9.1509
4701,9.162249
4702,9.295854
4703,9.161444
4704,9.276288
4705,9.235915
4706,9.27082
4707,8.783262
4708,9.354796
4709,9.003608
4710,9.47652
4711,8.993299
4712,9.480544
4713,9.246906
4714,9.267724
4715,9.23197
4716,9.177336
4717,9.283056
4718,8.978354
4719,9.046323
4720,9.39752
4721,9.021831
4722,9.2079
4723,8.917024
4724,9.3299
4725,9.08145
4726,8.965222
4727,9.212923
4728,8.860272
4729,9.160073
4730,9.18093
4731,9.353187
4732,9.18008
4733,9.101559
4734,9.193428
4735,9.266395
4736,9.06944
4737,8.990826
4738,9.14434
4739,8.895103
4740,9.15768
4741,9.15013
4742,9.109382
4743,9.220392
4744,9.15592
4745,8.98703
4746,9.39708
4747,9.418048
4748,9.391544
4749,9.236805
4750,8.86825
4751,9.235944
4752,9.033552
4753,9.0307
4754,8.994568
4755,8.90136
4756,9.17908
4757,9.357019
4758,9.20673
4759,9.227701
4760,9.25344
4761,9.060183
4762,9.47638
4763,9.454555
4764,9.161172
4765,8.83431
4766,9.541532
4767,9.033465
4768,9.183168
4769,9.080176
4770,9.32058
4771,9.222343
4772,9.171784
4773,9.192798
4774,8.884414
4775,8.991325
4776,9.365736
4777,9.238718
4778,8.715072
4779,9.290376
4780,9.26364
4781,9.045652
4782,9.004506
4783,9.398595
4784,9.008272
4785,8.962305
4786,9.04554
4787,9.305928
4788,9.427572
4789,8.931485
4790,8.83276
4791,9.00708
4792,9.17668
4793,9.197767
4794,9.487326
4795,8.885135
4796,9.246688
4797,9.243819
4798,9.322514
4799,9.204482
4800,9.4464
4801,9.107497
4802,9.229444
4803,9.135306
4804,9.257308
4805,9.086255
4806,9.46782
4807,9.200598
4808,9.221744
4809,8.853369
4810,9.54785
4811,9.23712
4812,9.291972
4813,9.313155
4814,9.151414
4815,9.19665
4816,9.46344
4817,9.10413
4818,9.028932
4819,9.39705
4820,9.17246
4821,9.232215
4822,9.142512
4823,9.443434
4824,9.011232
4825,9.162675
4826,8.961882
4827,9.1713
4828,9.018704
4829,9.426208
4830,9.06108
4831,9.024308
4832,9.175968
4833,8.902386
4834,9.223272
4835,9.35089
4836,8.9466
4837,8.929102
4838,9.371206
4839,9.189261
4840,9.38476
4841,9.183377
4842,9.073908
4843,9.143584
4844,9.407048
4845,9.433215
4846,9.081404
4847,8.962103
4848,9.28392
4849,9.033687
4850,9.27805
4851,9.357579
4852,9.00046
4853,9.206141
4854,9.24687
4855,9.15653
4856,9.022448
4857,9.184587
4858,9.13304
4859,9.402165
4860,8.75772
4861,9.444923
4862,9.223214
4863,9.259152
4864,9.402112
4865,9.37972
4866,9.14808
4867,8.989349
4868,8.971724
4869,8.939484
4870,9.17995
4871,9.688419
4872,8.993712
4873,9.400017
4874,9.387324
4875,9.257625
4876,9.225392
4877,9.076097
4878,9.12186
4879,9.089577
4880,8.93528
4881,8.893182
4882,9.100048
4883,9.140976
4884,9.23076
4885,9.423165
4886,9.180794
4887,8.99208
4888,9.081904
4889,9.078873
4890,9.08073
4891,9.009222
4892,9.289908
4893,8.939511
4894,9.528618
4895,9.18302
4896,9.062496
4897,9.181875
4898,9.213138
4899,8.984766
4900,8.9376
4901,9.091355
4902,9.053994
4903,9.506917
4904,9.253848
4905,9.40779
4906,9.365554
4907,9.234974
4908,9.261396
4909,9.111104
4910,9.0835
4911,9.203214
4912,9.288592
4913,9.133267
4914,8.855028
4915,9.215625
4916,9.394476
4917,9.371802
4918,9.604854
4919,9.232963
4920,8.99868
4921,9.089087
4922,9.041714
4923,9.112473
4924,9.365448
4925,9.2984
4926,9.191916
4927,9.11495
4928,8.801408
4929,9.232017
4930,9.50997
4931,9.013868
4932,9.326412
4933,9.32337
4934,9.10323
4935,9.43572
4936,9.294488
4937,9.217379
4938,9.362448
4939,9.216174
4940,9.0155
4941,9.116145
4942,9.305786
4943,9.34227
4944,9.482592
4945,9.35594
4946,9.491374
4947,9.404247
4948,9.049892
4949,9.116058
4950,9.13275
4951,9.253419
4952,9.4088
4953,9.078849
4954,9.38783
4955,9.09738
4956,9.351972
4957,9.26959
4958,9.088014
4959,9.228699
4960,9.24048
4961,9.024059
4962,9.199548
4963,9.325477
4964,9.148652
4965,9.239865
4966,9.122542
4967,8.975369
4968,9.344808
4969,9.505697
4970,9.43803
4971,9.181437
4972,9.1982
4973,9.314429
4974,9.206874
4975,9.596775
4976,9.210576
4977,9.60561
4978,9.244146
4979,9.186255
4980,8.95404
4981,9.224812
4982,9.311358
4983,9.173703
4984,9.080848
4985,9.31198
4986,9.278946
4987,9.091301
4988,9.2278
4989,9.204705
4990,9.35625
4991,9.073638
4992,9.444864
4993,9.012365
4994,9.084086
4995,8.796195
4996,9.077732
4997,9.304414
4998,8.79648
4999,9.268146
5000,9.535
5001,9.406881
5002,9.15366
5003,9.060433
5004,9.092268
5005,9.32932
5006,9.61152
5007,8.782278
5008,9.06448
5009,9.346794
5010,9.47892
5011,8.984723
5012,9.282224
5013,9.143712
5014,9.265872
5015,9.593695
5016,9.149184
5017,9.522266
5018,9.514128
5019,9.340359
5020,9.33218
5021,9.248682
5022,9.094842
5023,9.136837
5024,9.289376
5025,9.3867
5026,9.041774
5027,9.345193
5028,9.392304
5029,8.986823
5030,9.57712
5031,9.176544
5032,8.911672
5033,9.049334
5034,9.554532
5035,9.27447
5036,9.46768
5037,9.076674
5038,9.305186
5039,9.004693
5040,9.23832
5041,8.952816
5042,9.357952
5043,9.526227
5044,9.195212
5045,8.88929
5046,9.138306
5047,8.943284
5048,9.182312
5049,9.44163
5050,9.14555
5051,9.430217
5052,8.987508
5053,9.413739
5054,8.915256
5055,9.043395
5056,8.903616
5057,9.188569
5058,9.215676
5059,9.404681
5060,9.41666
5061,9.190776
5062,9.217902
5063,9.103274
5064,9.332952
5065,9.17778
5066,9.052942
5067,9.161136
5068,9.279508
5069,9.154614
5070,9.11586
5071,9.102445
5072,9.444064
5073,9.577824
5074,9.189014
5075,9.292325
5076,9.375372
5077,9.24014
5078,9.485704
5079,8.93904
5080,9.36752
5081,9.039099
5082,9.284814
5083,9.052823
5084,9.115612
5085,9.503865
5086,9.261606
5087,9.176948
5088,9.270336
5089,9.328137
5090,9.03984
5091,8.90925
5092,9.430384
5093,9.564654
5094,9.09279
5095,9.420655
5096,9.626344
5097,9.026787
5098,8.81954
5099,9.193497
5100,9.384
5101,9.370537
5102,9.096866
5103,8.920044
5104,9.498544
5105,9.204315
5106,8.981454
5107,9.121102
5108,9.47534
5109,9.354579
5110,9.24399
5111,9.194689
5112,8.84376
5113,9.392581
5114,9.348392
5115,8.843835
5116,9.249728
5117,8.975218
5118,9.330114
5119,9.52134
5120,9.12384
5121,9.350946
5122,9.281064
5123,9.154801
5124,9.674112
5125,9.178875
5126,9.365202
5127,9.408045
5128,9.12784
5129,9.427102
5130,9.40329
5131,9.353813
5132,9.360768
5133,9.275331
5134,9.441426
5135,8.89382
5136,9.306432
5137,9.70893
5138,9.387126
5139,9.049779
5140,9.37022
5141,9.300069
5142,9.209322
5143,9.108253
5144,9.562696
5145,9.399915
5146,9.154734
5147,9.413863
5148,8.998704
5149,9.309392
5150,9.2391
5151,9.282102
5152,9.4024
5153,9.105351
5154,9.364818
5155,8.912995
5156,9.5386
5157,9.504351
5158,9.330822
5159,9.549309
5160,9.40668
5161,9.403342
5162,9.425812
5163,9.252096
5164,9.083476
5165,9.601735
5166,9.448614
5167,9.434942
5168,9.188704
5169,9.268017
5170,9.31634
5171,9.240577
5172,9.20616
5173,9.094134
5174,9.665032
5175,9.216675
5176,9.3168
5177,9.147759
5178,9.201306
5179,9.260052
5180,9.00284
5181,9.191094
5182,9.524516
5183,9.453792
5184,9.12384
5185,9.047825
5186,9.12736
5187,9.030567
5188,9.706748
5189,9.246798
5190,9.43023
5191,9.276317
5192,9.24176
5193,9.165645
5194,9.328424
5195,9.200345
5196,9.243684
5197,9.073962
5198,9.652686
5199,9.815712
5200,9.2352
5201,9.387805
5202,8.916228
5203,9.198904
5204,9.372404
5205,9.311745
5206,8.969938
5207,9.534017
5208,9.14004
5209,9.188676
5210,9.58119
5211,8.822223
5212,9.438932
5213,9.148815
5214,9.458196
5215,9.246195
5216,8.976736
5217,9.275826
5218,8.943652
5219,9.336791
5220,9.35946
5221,9.194181
5222,9.253384
5223,9.364839
5224,9.319616
5225,9.1333
5226,9.364992
5227,9.340649
5228,9.164684
5229,9.213498
5230,9.47153
5231,8.929317
5232,9.119376
5233,8.79144
5234,9.353158
5235,9.250245
5236,9.13682
5237,9.735583
5238,9.250308
5239,9.183967
5240,9.16476
5241,8.762952
5242,9.262614
5243,9.374484
5244,9.171756
5245,9.32561
5246,9.065088
5247,9.030087
5248,9.136768
5249,9.206746
5250,8.97225
5251,9.367784
5252,9.238268
5253,9.134967
5254,9.1945
5255,9.327625
5256,9.17172
5257,9.41003
5258,9.353982
5259,9.460941
5260,9.2576
5261,9.517149
5262,9.371622
5263,9.268143
5264,9.101456
5265,9.261135
5266,9.384012
5267,9.106643
5268,9.118908
5269,9.373551
5270,9.10656
5271,9.340212
5272,9.136376
5273,9.470308
5274,9.65142
5275,9.289275
5276,9.343796
5277,9.382506
5278,9.067604
5279,9.438852
5280,9.1344
5281,9.357932
5282,9.11145
5283,9.467136
5284,9.157172
5285,9.243465
5286,9.535944
5287,8.919169
5288,9.343896
5289,9.282195
5290,9.63838
5291,9.391525
5292,9.213372
5293,9.31568
5294,9.095092
5295,9.652785
5296,9.16208
5297,9.370393
5298,9.186732
5299,9.400426
5300,9.1796
5301,9.181332
5302,9.49058
5303,9.603733
5304,9.616152
5305,9.05033
5306,9.33856
5307,9.828564
5308,9.18284
5309,9.009373
5310,9.48897
5311,9.549178
5312,9.540352
5313,9.5634
5314,9.023172
5315,9.529795
5316,9.021252
5317,9.134606
5318,9.35968
5319,9.063576
5320,9.26212
5321,9.173404
5322,8.972892
5323,9.592046
5324,9.327648
5325,9.185625
5326,9.256588
5327,9.151786
5328,9.222768
5329,9.128577
5330,9.31684
5331,9.323919
5332,9.261684
5333,9.01277
5334,9.259824
5335,9.42161
5336,9.225944
5337,9.521208
5338,9.539006
5339,9.300538
5340,9.17412
5341,9.255953
5342,9.439314
5343,9.473139
5344,9.352
5345,9.166675
5346,9.580032
5347,8.966919
5348,9.423176
5349,9.558663
5350,9.08965
5351,9.182316
5352,9.430224
5353,8.971628
5354,9.47658
5355,9.38196
5356,9.394424
5357,9.219397
5358,9.167538
5359,9.276429
5360,9.30496
5361,9.472887
5362,9.152934
5363,9.412065
5364,9.349452
5365,9.64627
5366,9.181226
5367,9.510324
5368,9.345688
5369,9.261525
5370,9.33306
5371,9.592606
5372,9.2667
5373,9.144846
5374,9.388378
5375,9.116
5376,9.2736
